DEPT,GR2mEspaciam
2736.342,85.187744141
2736.4944,85.239616394
2736.6468,85.28351593
2736.7992,85.316337585
2736.9516,85.335441589
2737.104,85.33895874
2737.2564,85.32585907
2737.4088,85.296226501
2737.5612,85.251190186
2737.7136,85.193069458
2737.866,85.125198364
2738.0184,85.051765442
2738.1708,84.977752686
2738.3232,84.90839386
2738.4756,84.848999023
2738.628,84.804618835
2738.7804,84.779579163
2738.9328,84.777320862
2739.0852,84.799972534
2739.2376,84.848228455
2739.39,84.921157837
2739.5424,85.016357422
2739.6948,85.129951477
2739.8472,85.25692749
2739.9996,85.391464233
2740.152,85.527442932
2740.3044,85.658981323
2740.4568,85.780807495
2740.6092,85.888870239
2740.7616,85.980667114
2740.914,86.055625916
2741.0664,86.11504364
2741.2188,86.16230011
2741.3712,86.202423096
2741.5236,86.241912842
2741.676,86.287956238
2741.8284,86.348091125
2741.9808,86.429466248
2742.1332,86.538169861
2742.2856,86.67868042
2742.438,86.853500366
2742.5904,87.062721252
2742.7428,87.304008484
2742.8952,87.572593689
2743.0476,87.861564636
2743.2,88.162223816
2743.3524,88.464759827
2743.5048,88.758728027
2743.6572,89.033859253
2743.8096,89.280593872
2743.962,89.490745544
2744.1144,89.657920837
2744.2668,89.778068542
2744.4192,89.849388123
2744.5716,89.872711182
2744.724,89.851074219
2744.8764,89.789672852
2745.0288,89.695266724
2745.1812,89.575813293
2745.3336,89.440071106
2745.486,89.296829224
2745.6384,89.154792786
2745.7908,89.021766663
2745.9432,88.904693604
2746.0956,88.809356689
2746.248,88.740150452
2746.4004,88.700309753
2746.5528,88.691810608
2746.7052,88.715667725
2746.8576,88.771881104
2747.01,88.859786987
2747.1624,88.977958679
2747.3148,89.124458313
2747.4672,89.296630859
2747.6196,89.491271973
2747.772,89.70438385
2747.9244,89.93120575
2748.0768,90.166038513
2748.2292,90.402496338
2748.3816,90.633277893
2748.534,90.850479126
2748.6864,91.045944214
2748.8388,91.211524963
2748.9912,91.339569092
2749.1436,91.423408508
2749.296,91.457847595
2749.4484,91.439559937
2749.6008,91.367416382
2749.7532,91.24282074
2749.9056,91.069610596
2750.058,90.853851318
2750.2104,90.603736877
2750.3628,90.328895569
2750.5152,90.039855957
2750.6676,89.74747467
2750.82,89.462120056
2750.9724,89.193161011
2751.1248,88.948440552
2751.2772,88.73374176
2751.4296,88.552749634
2751.582,88.407020569
2751.7344,88.296028137
2751.8868,88.217582703
2752.0392,88.16822052
2752.1916,88.143615723
2752.344,88.139152527
2752.4964,88.150260925
2752.6488,88.172874451
2752.8012,88.203681946
2752.9536,88.240211487
2753.106,88.280952454
2753.2584,88.325157166
2753.4108,88.372756958
2753.5632,88.423988342
2753.7156,88.479316711
2753.868,88.539161682
2754.0204,88.603660583
2754.1728,88.672439575
2754.3252,88.744773865
2754.4776,88.81918335
2754.63,88.893791199
2754.7824,88.966217041
2754.9348,89.033737183
2755.0872,89.093284607
2755.2396,89.141662598
2755.392,89.175552368
2755.5444,89.191650391
2755.6968,89.186668396
2755.8492,89.157279968
2756.0016,89.10043335
2756.154,89.013114929
2756.3064,88.892570496
2756.4588,88.736297607
2756.6112,88.542236328
2756.7636,88.308822632
2756.916,88.035270691
2757.0684,87.721672058
2757.2208,87.369239807
2757.3732,86.980438232
2757.5256,86.559303284
2757.678,86.111328125
2757.8304,85.643745422
2757.9828,85.165298462
2758.1352,84.686187744
2758.2876,84.21786499
2758.44,83.772483826
2758.5924,83.362548828
2758.7448,83.000244141
2758.8972,82.696861267
2759.0496,82.462135315
2759.202,82.30355835
2759.3544,82.225914001
2759.5068,82.23085022
2759.6592,82.316505432
2759.8116,82.477615356
2759.964,82.705612183
2760.1164,82.988990784
2760.2688,83.313842773
2760.4212,83.664726257
2760.5736,84.025238037
2760.726,84.379096985
2760.8784,84.710784912
2761.0308,85.006355286
2761.1832,85.254005432
2761.3356,85.444595337
2761.488,85.571647644
2761.6404,85.631622314
2761.7928,85.623626709
2761.9452,85.54927063
2762.0976,85.412147522
2762.25,85.217536926
2762.4024,84.971870422
2762.5548,84.682220459
2762.7072,84.35622406
2762.8596,84.001342773
2763.012,83.624946594
2763.1644,83.233909607
2763.3168,82.834587097
2763.4692,82.432731628
2763.6216,82.033378601
2763.774,81.640907288
2763.9264,81.259025574
2764.0788,80.890693665
2764.2312,80.538253784
2764.3836,80.203407288
2764.536,79.887138367
2764.6884,79.589912415
2764.8408,79.311668396
2764.9932,79.051795959
2765.1456,78.809265137
2765.298,78.582626343
2765.4504,78.370002747
2765.6028,78.169258118
2765.7552,77.978004456
2765.9076,77.793663025
2766.06,77.613578796
2766.2124,77.435134888
2766.3648,77.255760193
2766.5172,77.073348999
2766.6696,76.88621521
2766.822,76.693305969
2766.9744,76.494445801
2767.1268,76.290428162
2767.2792,76.083175659
2767.4316,75.875679016
2767.584,75.672027588
2767.7364,75.477165222
2767.8888,75.296775818
2768.0412,75.136947632
2768.1936,75.003746033
2768.346,74.902862549
2768.4984,74.83921814
2768.6508,74.816513062
2768.8032,74.836959839
2768.9556,74.901046753
2769.108,75.007453918
2769.2604,75.15297699
2769.4128,75.332809448
2769.5652,75.540618896
2769.7176,75.76902771
2769.87,76.009941101
2770.0224,76.2550354
2770.1748,76.496154785
2770.3272,76.725753784
2770.4796,76.937141418
2770.632,77.124824524
2770.7844,77.284637451
2770.9368,77.41381073
2771.0892,77.510887146
2771.2416,77.575836182
2771.394,77.609634399
2771.5464,77.614250183
2771.6988,77.592445374
2771.8512,77.547546387
2772.0036,77.483314514
2772.156,77.403747559
2772.3084,77.312919617
2772.4608,77.215003967
2772.6132,77.113983154
2772.7656,77.013710022
2772.918,76.917778015
2773.0704,76.829551697
2773.2228,76.751922607
2773.3752,76.687393188
2773.5276,76.637916565
2773.68,76.604972839
2773.8324,76.589408875
2773.9848,76.591392517
2774.1372,76.61051178
2774.2896,76.645713806
2774.442,76.695236206
2774.5944,76.756774902
2774.7468,76.82749176
2774.8992,76.904045105
2775.0516,76.982696533
2775.204,77.059463501
2775.3564,77.130195618
2775.5088,77.19077301
2775.6612,77.237190247
2775.8136,77.265869141
2775.966,77.273681641
2776.1184,77.258201599
2776.2708,77.217918396
2776.4232,77.152328491
2776.5756,77.061958313
2776.728,76.94859314
2776.8804,76.815116882
2777.0328,76.665458679
2777.1852,76.50453186
2777.3376,76.337928772
2777.49,76.171699524
2777.6424,76.012016296
2777.7948,75.864952087
2777.9472,75.735931396
2778.0996,75.629585266
2778.252,75.54940033
2778.4044,75.497512817
2778.5568,75.474525452
2778.7092,75.479568481
2778.8616,75.510299683
2779.014,75.563034058
2779.1664,75.633041382
2779.3188,75.714820862
2779.4712,75.802490234
2779.6236,75.890129089
2779.776,75.972236633
2779.9284,76.044013977
2780.0808,76.1016922
2780.2332,76.142616272
2780.3856,76.165557861
2780.538,76.170463562
2780.6904,76.15852356
2780.8428,76.132019043
2780.9952,76.093811035
2781.1476,76.047439575
2781.3,75.99634552
2781.4524,75.944023132
2781.6048,75.893325806
2781.7572,75.846412659
2781.9096,75.804679871
2782.062,75.768531799
2782.2144,75.737373352
2782.3668,75.709861755
2782.5192,75.683792114
2782.6716,75.65650177
2782.824,75.624961853
2782.9764,75.586212158
2783.1288,75.53742981
2783.2812,75.476219177
2783.4336,75.400939941
2783.586,75.310600281
2783.7384,75.205085754
2783.8908,75.085220337
2784.0432,74.952568054
2784.1956,74.809402466
2784.348,74.658592224
2784.5004,74.50327301
2784.6528,74.346755981
2784.8052,74.192237854
2784.9576,74.042709351
2785.11,73.900749207
2785.2624,73.768417358
2785.4148,73.647216797
2785.5672,73.53817749
2785.7196,73.441764832
2785.872,73.358154297
2786.0244,73.286994934
2786.1768,73.227920532
2786.3292,73.180267334
2786.4816,73.143318176
2786.634,73.116325378
2786.7864,73.098487854
2786.9388,73.088935852
2787.0912,73.086631775
2787.2436,73.09046936
2787.396,73.099136353
2787.5484,73.11114502
2787.7008,73.124855042
2787.8532,73.138671875
2788.0056,73.150917053
2788.158,73.160041809
2788.3104,73.164772034
2788.4628,73.164176941
2788.6152,73.157806396
2788.7676,73.145820618
2788.92,73.128929138
2789.0724,73.10849762
2789.2248,73.086509705
2789.3772,73.06552887
2789.5296,73.048431396
2789.682,73.038551331
2789.8344,73.039382935
2789.9868,73.054519653
2790.1392,73.087394714
2790.2916,73.141281128
2790.444,73.219055176
2790.5964,73.3230896
2790.7488,73.455123901
2790.9012,73.616249084
2791.0536,73.806564331
2791.206,74.025489807
2791.3584,74.271339417
2791.5108,74.54158783
2791.6632,74.83265686
2791.8156,75.140174866
2791.968,75.458755493
2792.1204,75.78237915
2792.2728,76.104324341
2792.4252,76.417404175
2792.5776,76.714050293
2792.73,76.986434937
2792.8824,77.226722717
2793.0348,77.42716217
2793.1872,77.580291748
2793.3396,77.679107666
2793.492,77.717224121
2793.6444,77.689041138
2793.7968,77.589935303
2793.9492,77.41632843
2794.1016,77.166007996
2794.254,76.838020325
2794.4064,76.433052063
2794.5588,75.953323364
2794.7112,75.402618408
2794.8636,74.78629303
2795.016,74.111106873
2795.1684,73.385185242
2795.3208,72.617752075
2795.4732,71.818962097
2795.6256,70.99949646
2795.778,70.170394897
2795.9304,69.342658997
2796.0828,68.526939392
2796.2352,67.733253479
2796.3876,66.970817566
2796.54,66.247650146
2796.6924,65.570526123
2796.8448,64.944778442
2796.9972,64.37424469
2797.1496,63.861309052
2797.302,63.406867981
2797.4544,63.010570526
2797.6068,62.670894623
2797.7592,62.385406494
2797.9116,62.151008606
2798.064,61.964233398
2798.2164,61.821529388
2798.3688,61.719451904
2798.5212,61.654968262
2798.6736,61.625541687
2798.826,61.629314423
2798.9784,61.665100098
2799.1308,61.732292175
2799.2832,61.830879211
2799.4356,61.961128235
2799.588,62.123443604
2799.7404,62.318145752
2799.8928,62.545257568
2800.0452,62.804294586
2800.1976,63.094097137
2800.35,63.412788391
2800.5024,63.757686615
2800.6548,64.125312805
2800.8072,64.511535645
2800.9596,64.911651611
2801.112,65.320594788
2801.2644,65.733032227
2801.4168,66.143630981
2801.5692,66.547157288
2801.7216,66.938728333
2801.874,67.313873291
2802.0264,67.66872406
2802.1788,68.000076294
2802.3312,68.305526733
2802.4836,68.583442688
2802.636,68.833152771
2802.7884,69.054901123
2802.9408,69.249908447
2803.0932,69.420425415
2803.2456,69.569625854
2803.398,69.701675415
2803.5504,69.821662903
2803.7028,69.935432434
2803.8552,70.049537659
2804.0076,70.171028137
2804.16,70.307235718
2804.3124,70.465499878
2804.4648,70.65309906
2804.6172,70.876708984
2804.7696,71.142326355
2804.922,71.454902649
2805.0744,71.818214417
2805.2268,72.234489441
2805.3792,72.704452515
2805.5316,73.227096558
2805.684,73.799804688
2805.8364,74.418159485
2805.9888,75.076377869
2806.1412,75.767189026
2806.2936,76.482330322
2806.446,77.212593079
2806.5984,77.948387146
2806.7508,78.679946899
2806.9032,79.397621155
2807.0556,80.092254639
2807.208,80.755462646
2807.3604,81.379814148
2807.5128,81.958984375
2807.6652,82.487953186
2807.8176,82.962966919
2807.97,83.381401062
2808.1224,83.741859436
2808.2748,84.043952942
2808.4272,84.28817749
2808.5796,84.475761414
2808.732,84.608520508
2808.8844,84.688827515
2809.0368,84.719406128
2809.1892,84.703430176
2809.3416,84.644271851
2809.494,84.54586792
2809.6464,84.412361145
2809.7988,84.248443604
2809.9512,84.05922699
2810.1036,83.85018158
2810.256,83.627250671
2810.4084,83.396476746
2810.5608,83.164093018
2810.7132,82.936164856
2810.8656,82.718536377
2811.018,82.516448975
2811.1704,82.334358215
2811.3228,82.175773621
2811.4752,82.043083191
2811.6276,81.937393188
2811.78,81.858665466
2811.9324,81.805610657
2812.0848,81.775901794
2812.2372,81.766456604
2812.3896,81.773406982
2812.542,81.792579651
2812.6944,81.819580078
2812.8468,81.850212097
2812.9992,81.880439758
2813.1516,81.90688324
2813.304,81.926528931
2813.4564,81.937095642
2813.6088,81.936813354
2813.7612,81.924484253
2813.9136,81.899505615
2814.066,81.861579895
2814.2184,81.81085968
2814.3708,81.747848511
2814.5232,81.673309326
2814.6756,81.588378906
2814.828,81.494506836
2814.9804,81.39364624
2815.1328,81.288139343
2815.2852,81.180938721
2815.4376,81.075469971
2815.59,80.975730896
2815.7424,80.886047363
2815.8948,80.81111145
2816.0472,80.755744934
2816.1996,80.724555969
2816.352,80.721702576
2816.5044,80.75088501
2816.6568,80.814689636
2816.8092,80.914802551
2816.9616,81.051643372
2817.114,81.224365234
2817.2664,81.430870056
2817.4188,81.668075562
2817.5712,81.931838989
2817.7236,82.217468262
2817.876,82.51978302
2818.0284,82.833534241
2818.1808,83.153450012
2818.3332,83.474601746
2818.4856,83.792457581
2818.638,84.102859497
2818.7904,84.40222168
2818.9428,84.687240601
2819.0952,84.954925537
2819.2476,85.202430725
2819.4,85.427017212
2819.5524,85.625823975
2819.7048,85.795928955
2819.8572,85.934303284
2820.0096,86.038017273
2820.162,86.104164124
2820.3144,86.130187988
2820.4668,86.114067078
2820.6192,86.054450989
2820.7716,85.950965881
2820.924,85.804275513
2821.0764,85.616271973
2821.2288,85.39012146
2821.3812,85.130180359
2821.5336,84.841934204
2821.686,84.531784058
2821.8384,84.206825256
2821.9908,83.874488831
2822.1432,83.542282104
2822.2956,83.217437744
2822.448,82.906578064
2822.6004,82.615455627
2822.7528,82.348670959
2822.9052,82.109573364
2823.0576,81.89995575
2823.21,81.720352173
2823.3624,81.569725037
2823.5148,81.445739746
2823.6672,81.344703674
2823.8196,81.261947632
2823.972,81.191741943
2824.1244,81.127662659
2824.2768,81.062683105
2824.4292,80.989364624
2824.5816,80.900100708
2824.734,80.787338257
2824.8864,80.643745422
2825.0388,80.462547302
2825.1912,80.237586975
2825.3436,79.963790894
2825.496,79.637382507
2825.6484,79.25592041
2825.8008,78.818756104
2825.9532,78.327049255
2826.1056,77.783737183
2826.258,77.193641663
2826.4104,76.563217163
2826.5628,75.900489807
2826.7152,75.214599609
2826.8676,74.515548706
2827.02,73.813796997
2827.1724,73.119827271
2827.3248,72.443840027
2827.4772,71.795310974
2827.6296,71.182861328
2827.782,70.614067078
2827.9344,70.095397949
2828.0868,69.632110596
2828.2392,69.228492737
2828.3916,68.887779236
2828.544,68.612380981
2828.6964,68.403991699
2828.8488,68.263549805
2829.0012,68.19140625
2829.1536,68.187164307
2829.306,68.249671936
2829.4584,68.37677002
2829.6108,68.5652771
2829.7632,68.810707092
2829.9156,69.107246399
2830.068,69.447563171
2830.2204,69.822898865
2830.3728,70.223220825
2830.5252,70.637321472
2830.6776,71.053207397
2830.83,71.458457947
2830.9824,71.840812683
2831.1348,72.188446045
2831.2872,72.490776062
2831.4396,72.738716125
2831.592,72.92527771
2831.7444,73.045791626
2831.8968,73.098304749
2832.0492,73.083488464
2832.2016,73.00478363
2832.354,72.868209839
2832.5064,72.682029724
2832.6588,72.456382751
2832.8112,72.202796936
2832.9636,71.933578491
2833.116,71.661277771
2833.2684,71.397979736
2833.4208,71.154808044
2833.5732,70.941307068
2833.7256,70.764907837
2833.878,70.630752563
2834.0304,70.541313171
2834.1828,70.49634552
2834.3352,70.492935181
2834.4876,70.525794983
2834.64,70.587486267
2834.7924,70.66897583
2834.9448,70.7602005
2835.0972,70.850646973
2835.2496,70.929985046
2835.402,70.988624573
2835.5544,71.018348694
2835.7068,71.012657166
2835.8592,70.967132568
2836.0116,70.879699707
2836.164,70.750434875
2836.3164,70.581604004
2836.4688,70.377388
2836.6212,70.143577576
2836.7736,69.887130737
2836.926,69.615737915
2837.0784,69.337333679
2837.2308,69.059654236
2837.3832,68.790039062
2837.5356,68.534835815
2837.688,68.299407959
2837.8404,68.087936401
2837.9928,67.903343201
2838.1452,67.747344971
2838.2976,67.620620728
2838.45,67.522888184
2838.6024,67.4532547
2838.7548,67.410392761
2838.9072,67.39276886
2839.0596,67.399101257
2839.212,67.42830658
2839.3644,67.479904175
2839.5168,67.554092407
2839.6692,67.651878357
2839.8216,67.774986267
2839.974,67.925804138
2840.1264,68.10723877
2840.2788,68.322357178
2840.4312,68.574234009
2840.5836,68.865409851
2840.736,69.197677612
2840.8884,69.571640015
2841.0408,69.986526489
2841.1932,70.439880371
2841.3456,70.927513123
2841.498,71.443588257
2841.6504,71.980712891
2841.8028,72.530281067
2841.9552,73.082946777
2842.1076,73.629020691
2842.26,74.159141541
2842.4124,74.664726257
2842.5648,75.138595581
2842.7172,75.575317383
2842.8696,75.971679688
2843.022,76.326713562
2843.1744,76.641921997
2843.3268,76.921127319
2843.4792,77.170143127
2843.6316,77.396560669
2843.784,77.609085083
2843.9364,77.817169189
2844.0888,78.03036499
2844.2412,78.25769043
2844.3936,78.507240295
2844.546,78.785667419
2844.6984,79.097709656
2844.8508,79.445907593
2845.0032,79.830558777
2845.1556,80.249526978
2845.308,80.698402405
2845.4604,81.170677185
2845.6128,81.65801239
2845.7652,82.150642395
2845.9176,82.637817383
2846.07,83.108230591
2846.2224,83.550567627
2846.3748,83.954086304
2846.5272,84.308921814
2846.6796,84.606636047
2846.832,84.840362549
2846.9844,85.005241394
2847.1368,85.098320007
2847.2892,85.118774414
2847.4416,85.067855835
2847.594,84.948669434
2847.7464,84.766113281
2847.8988,84.526535034
2848.0512,84.237609863
2848.2036,83.907943726
2848.356,83.546905518
2848.5084,83.164222717
2848.6608,82.769790649
2848.8132,82.373306274
2848.9656,81.983940125
2849.118,81.610206604
2849.2704,81.259407043
2849.4228,80.9375
2849.5752,80.648780823
2849.7276,80.395774841
2849.88,80.178970337
2850.0324,79.996932983
2850.1848,79.846282959
2850.3372,79.721946716
2850.4896,79.617416382
2850.642,79.525177002
2850.7944,79.437301636
2850.9468,79.345924377
2851.0992,79.243873596
2851.2516,79.125267029
2851.404,78.985931396
2851.5564,78.823738098
2851.7088,78.638824463
2851.8612,78.433792114
2852.0136,78.213272095
2852.166,77.983924866
2852.3184,77.753913879
2852.4708,77.532112122
2852.6232,77.32774353
2852.7756,77.149513245
2852.928,77.005134583
2853.0804,76.900741577
2853.2328,76.840484619
2853.3852,76.826301575
2853.5376,76.857955933
2853.69,76.933029175
2853.8424,77.04725647
2853.9948,77.195068359
2854.1472,77.370033264
2854.2996,77.565536499
2854.452,77.775299072
2854.6044,77.994041443
2854.7568,78.217880249
2854.9092,78.444770813
2855.0616,78.674629211
2855.214,78.909416199
2855.3664,79.153152466
2855.5188,79.411643982
2855.6712,79.692153931
2855.8236,80.003166199
2855.976,80.353790283
2856.1284,80.753326416
2856.2808,81.210868835
2856.4332,81.734855652
2856.5856,82.332710266
2856.738,83.010482788
2856.8904,83.772697449
2857.0428,84.621925354
2857.1952,85.558891296
2857.3476,86.582359314
2857.5,87.689193726
2857.6524,88.87449646
2857.8048,90.131874084
2857.9572,91.453552246
2858.1096,92.830810547
2858.262,94.254257202
2858.4144,95.714065552
2858.5668,97.200241089
2858.7192,98.702964783
2858.8716,100.21234894
2859.024,101.71865845
2859.1764,103.21200562
2859.3288,104.68214417
2859.4812,106.11804199
2859.6336,107.50769806
2859.786,108.83760834
2859.9384,110.09255981
2860.0908,111.25547791
2860.2432,112.30751038
2860.3956,113.22809601
2860.548,113.99570465
2860.7004,114.58826447
2860.8528,114.98408508
2861.0052,115.16292572
2861.1576,115.10704041
2861.31,114.80227661
2861.4624,114.23908234
2861.6148,113.41333771
2861.7672,112.32702637
2861.9196,110.98846436
2862.072,109.41246796
2862.2244,107.61995697
2862.3768,105.63748169
2862.5292,103.49620056
2862.6816,101.23085785
2862.834,98.87840271
2862.9864,96.47668457
2863.1388,94.063140869
2863.2912,91.673408508
2863.4436,89.340263367
2863.596,87.092575073
2863.7484,84.954544067
2863.9008,82.945381165
2864.0532,81.078971863
2864.2056,79.364028931
2864.358,77.804283142
2864.5104,76.399116516
2864.6628,75.143974304
2864.8152,74.031173706
2864.9676,73.050613403
2865.12,72.19052124
2865.2724,71.438201904
2865.4248,70.78062439
2865.5772,70.204826355
2865.7296,69.698516846
2865.882,69.250259399
2866.0344,68.849784851
2866.1868,68.487991333
2866.3392,68.157203674
2866.4916,67.850891113
2866.644,67.563873291
2866.7964,67.292053223
2866.9488,67.03237915
2867.1012,66.782783508
2867.2536,66.542045593
2867.406,66.309616089
2867.5584,66.085502625
2867.7108,65.870170593
2867.8632,65.664382935
2868.0156,65.469039917
2868.168,65.285102844
2868.3204,65.113388062
2868.4728,64.954521179
2868.6252,64.808807373
2868.7776,64.676200867
2868.93,64.556282043
2869.0824,64.44821167
2869.2348,64.350914001
2869.3872,64.263046265
2869.5396,64.18321991
2869.692,64.110054016
2869.8444,64.042427063
2869.9968,63.979507446
2870.1492,63.921001434
2870.3016,63.867103577
2870.454,63.818653107
2870.6064,63.777111053
2870.7588,63.744480133
2870.9112,63.723262787
2871.0636,63.716262817
2871.216,63.726509094
2871.3684,63.757015228
2871.5208,63.810626984
2871.6732,63.889801025
2871.8256,63.996524811
2871.978,64.132110596
2872.1304,64.297195435
2872.2828,64.491607666
2872.4352,64.714424133
2872.5876,64.964042664
2872.74,65.23815155
2872.8924,65.534011841
2873.0448,65.84841156
2873.1972,66.177856445
2873.3496,66.518768311
2873.502,66.867469788
2873.6544,67.220283508
2873.8068,67.573661804
2873.9592,67.924125671
2874.1116,68.268280029
2874.264,68.602752686
2874.4164,68.924285889
2874.5688,69.229530334
2874.7212,69.515174866
2874.8736,69.777839661
2875.026,70.014335632
2875.1784,70.221504211
2875.3308,70.396469116
2875.4832,70.536781311
2875.6356,70.640548706
2875.788,70.706520081
2875.9404,70.734382629
2876.0928,70.724624634
2876.2452,70.678787231
2876.3976,70.59928894
2876.55,70.48941803
2876.7024,70.353111267
2876.8548,70.194801331
2877.0072,70.019256592
2877.1596,69.831253052
2877.312,69.635421753
2877.4644,69.436103821
2877.6168,69.237091064
2877.7692,69.041702271
2877.9216,68.852752686
2878.074,68.672599792
2878.2264,68.50328064
2878.3788,68.346618652
2878.5312,68.204498291
2878.6836,68.078842163
2878.836,67.971748352
2878.9884,67.885665894
2879.1408,67.823219299
2879.2932,67.787239075
2879.4456,67.780586243
2879.598,67.805931091
2879.7504,67.865585327
2879.9028,67.961204529
2880.0552,68.0936203
2880.2076,68.262763977
2880.36,68.467399597
2880.5124,68.705238342
2880.6648,68.972763062
2880.8172,69.265617371
2880.9696,69.57849884
2881.122,69.905525208
2881.2744,70.240409851
2881.4268,70.57686615
2881.5792,70.908737183
2881.7316,71.230278015
2881.884,71.536453247
2882.0364,71.823020935
2882.1888,72.086738586
2882.3412,72.325439453
2882.4936,72.538139343
2882.646,72.724891663
2882.7984,72.886917114
2882.9508,73.026329041
2883.1032,73.146156311
2883.2556,73.250099182
2883.408,73.342330933
2883.5604,73.427375793
2883.7128,73.509788513
2883.8652,73.594070435
2884.0176,73.684333801
2884.17,73.784194946
2884.3224,73.896697998
2884.4748,74.024055481
2884.6272,74.167663574
2884.7796,74.328109741
2884.932,74.505302429
2885.0844,74.698348999
2885.2368,74.905937195
2885.3892,75.12625885
2885.5416,75.357437134
2885.694,75.597518921
2885.8464,75.844726562
2885.9988,76.097640991
2886.1512,76.355171204
2886.3036,76.616798401
2886.456,76.882278442
2886.6084,77.151786804
2886.7608,77.425559998
2886.9132,77.703964233
2887.0656,77.987045288
2887.218,78.274391174
2887.3704,78.564956665
2887.5228,78.856834412
2887.6752,79.147209167
2887.8276,79.432289124
2887.98,79.707397461
2888.1324,79.967178345
2888.2848,80.205810547
2888.4372,80.417289734
2888.5896,80.595802307
2888.742,80.736160278
2888.8944,80.834022522
2889.0468,80.886375427
2889.1992,80.891723633
2889.3516,80.850120544
2889.504,80.763404846
2889.6564,80.635009766
2889.8088,80.469825745
2889.9612,80.273948669
2890.1136,80.054367065
2890.266,79.818603516
2890.4184,79.57421875
2890.5708,79.328613281
2890.7232,79.088569641
2890.8756,78.860046387
2891.028,78.64780426
2891.1804,78.455558777
2891.3328,78.285751343
2891.4852,78.139671326
2891.6376,78.017562866
2891.79,77.918800354
2891.9424,77.842094421
2892.0948,77.78565979
2892.2472,77.747596741
2892.3996,77.726005554
2892.552,77.719108582
2892.7044,77.725616455
2892.8568,77.744567871
2893.0092,77.775619507
2893.1616,77.818984985
2893.314,77.875343323
2893.4664,77.945922852
2893.6188,78.032211304
2893.7712,78.13596344
2893.9236,78.258850098
2894.076,78.402496338
2894.2284,78.567993164
2894.3808,78.756011963
2894.5332,78.966377258
2894.6856,79.197891235
2894.838,79.448448181
2894.9904,79.714683533
2895.1428,79.992240906
2895.2952,80.27570343
2895.4476,80.558784485
2895.6,80.834564209
2895.7524,81.095855713
2895.9048,81.335372925
2896.0572,81.546157837
2896.2096,81.721946716
2896.362,81.857406616
2896.5144,81.948287964
2896.6668,81.991714478
2896.8192,81.986175537
2896.9716,81.931488037
2897.124,81.828788757
2897.2764,81.680282593
2897.4288,81.489120483
2897.5812,81.25907135
2897.7336,80.994491577
2897.886,80.699897766
2898.0384,80.380004883
2898.1908,80.039505005
2898.3432,79.683013916
2898.4956,79.315002441
2898.648,78.939796448
2898.8004,78.561576843
2898.9528,78.184440613
2899.1052,77.812225342
2899.2576,77.448631287
2899.41,77.097045898
2899.5624,76.760528564
2899.7148,76.441680908
2899.8672,76.142585754
2900.0196,75.864631653
2900.172,75.608573914
2900.3244,75.37437439
2900.4768,75.161224365
2900.6292,74.96762085
2900.7816,74.791442871
2900.934,74.630104065
2901.0864,74.480712891
2901.2388,74.340171814
2901.3912,74.205375671
2901.5436,74.073539734
2901.696,73.941993713
2901.8484,73.808685303
2902.0008,73.672096252
2902.1532,73.531227112
2902.3056,73.385780334
2902.458,73.236114502
2902.6104,73.083183289
2902.7628,72.928512573
2902.9152,72.774261475
2903.0676,72.623062134
2903.22,72.478019714
2903.3724,72.342521667
2903.5248,72.220329285
2903.6772,72.115203857
2903.8296,72.030845642
2903.982,71.970680237
2904.1344,71.937683105
2904.2868,71.934036255
2904.4392,71.960906982
2904.5916,72.0182724
2904.744,72.104675293
2904.8964,72.217163086
2905.0488,72.351173401
2905.2012,72.50063324
2905.3536,72.658164978
2905.506,72.815185547
2905.6584,72.962471008
2905.8108,73.090454102
2905.9632,73.18963623
2906.1156,73.251266479
2906.268,73.267555237
2906.4204,73.232269287
2906.5728,73.141014099
2906.7252,72.991340637
2906.8776,72.783073425
2907.03,72.518058777
2907.1824,72.200149536
2907.3348,71.834983826
2907.4872,71.429519653
2907.6396,70.991783142
2907.792,70.530349731
2907.9444,70.053871155
2908.0968,69.570709229
2908.2492,69.088493347
2908.4016,68.613800049
2908.554,68.151771545
2908.7064,67.70614624
2908.8588,67.279022217
2909.0112,66.870941162
2909.1636,66.480911255
2909.316,66.106765747
2909.4684,65.745193481
2909.6208,65.392242432
2909.7732,65.043655396
2909.9256,64.695167542
2910.078,64.342941284
2910.2304,63.983795166
2910.3828,63.615581512
2910.5352,63.237197876
2910.6876,62.84885025
2910.84,62.451976776
2910.9924,62.049144745
2911.1448,61.643978119
2911.2972,61.240871429
2911.4496,60.844791412
2911.602,60.460956573
2911.7544,60.09462738
2911.9068,59.750923157
2912.0592,59.434585571
2912.2116,59.149898529
2912.364,58.90064621
2912.5164,58.690090179
2912.6688,58.520988464
2912.8212,58.395698547
2912.9736,58.316173553
2913.126,58.284095764
2913.2784,58.30090332
2913.4308,58.367740631
2913.5832,58.485458374
2913.7356,58.654495239
2913.888,58.874767303
2914.0404,59.145526886
2914.1928,59.465194702
2914.3452,59.831195831
2914.4976,60.239826202
2914.65,60.68624115
2914.8024,61.164299011
2914.9548,61.666660309
2915.1072,62.1849823
2915.2596,62.709934235
2915.412,63.231571198
2915.5644,63.739585876
2915.7168,64.223686218
2915.8692,64.673866272
2916.0216,65.080856323
2916.174,65.436431885
2916.3264,65.73361969
2916.4788,65.967147827
2916.6312,66.133384705
2916.7836,66.230606079
