DEPT,GR,RES_DEP
5465.9784,-999.25,-999.25
5466.1308,-999.25,-999.25
5466.2832,-999.25,-999.25
5466.4356,-999.25,-999.25
5466.588,-999.25,-999.25
5466.7404,-999.25,-999.25
5466.8928,-999.25,-999.25
5467.0452,-999.25,-999.25
5467.1976,-999.25,-999.25
5467.35,-999.25,-999.25
5467.5024,-999.25,-999.25
5467.6548,-999.25,-999.25
5467.8072,-999.25,-999.25
5467.9596,-999.25,-999.25
5468.112,-999.25,-999.25
5468.2644,-999.25,-999.25
5468.4168,-999.25,-999.25
5468.5692,-999.25,-999.25
5468.7216,-999.25,-999.25
5468.874,-999.25,-999.25
5469.0264,-999.25,-999.25
5469.1788,-999.25,-999.25
5469.3312,-999.25,-999.25
5469.4836,-999.25,-999.25
5469.636,-999.25,-999.25
5469.7884,-999.25,-999.25
5469.9408,-999.25,-999.25
5470.0932,-999.25,-999.25
5470.2456,-999.25,-999.25
5470.398,-999.25,-999.25
5470.5504,-999.25,-999.25
5470.7028,-999.25,-999.25
5470.8552,-999.25,-999.25
5471.0076,-999.25,-999.25
5471.16,-999.25,-999.25
5471.3124,-999.25,-999.25
5471.4648,-999.25,-999.25
5471.6172,-999.25,-999.25
5471.7696,-999.25,-999.25
5471.922,-999.25,-999.25
5472.0744,-999.25,-999.25
5472.2268,-999.25,-999.25
5472.3792,-999.25,-999.25
5472.5316,-999.25,-999.25
5472.684,-999.25,-999.25
5472.8364,-999.25,-999.25
5472.9888,-999.25,-999.25
5473.1412,-999.25,-999.25
5473.2936,-999.25,-999.25
5473.446,-999.25,-999.25
5473.5984,-999.25,-999.25
5473.7508,-999.25,-999.25
5473.9032,-999.25,-999.25
5474.0556,-999.25,-999.25
5474.208,-999.25,-999.25
5474.3604,-999.25,-999.25
5474.5128,-999.25,-999.25
5474.6652,-999.25,-999.25
5474.8176,-999.25,-999.25
5474.97,-999.25,-999.25
5475.1224,-999.25,-999.25
5475.2748,-999.25,-999.25
5475.4272,-999.25,-999.25
5475.5796,-999.25,-999.25
5475.732,-999.25,-999.25
5475.8844,-999.25,-999.25
5476.0368,-999.25,-999.25
5476.1892,-999.25,-999.25
5476.3416,-999.25,-999.25
5476.494,-999.25,-999.25
5476.6464,-999.25,-999.25
5476.7988,-999.25,-999.25
5476.9512,-999.25,-999.25
5477.1036,-999.25,-999.25
5477.256,-999.25,-999.25
5477.4084,-999.25,-999.25
5477.5608,-999.25,-999.25
5477.7132,-999.25,-999.25
5477.8656,-999.25,-999.25
5478.018,-999.25,-999.25
5478.1704,-999.25,-999.25
5478.3228,-999.25,-999.25
5478.4752,-999.25,-999.25
5478.6276,-999.25,-999.25
5478.78,-999.25,-999.25
5478.9324,-999.25,-999.25
5479.0848,-999.25,-999.25
5479.2372,-999.25,-999.25
5479.3896,-999.25,-999.25
5479.542,-999.25,-999.25
5479.6944,-999.25,-999.25
5479.8468,-999.25,-999.25
5479.9992,-999.25,-999.25
5480.1516,-999.25,-999.25
5480.304,-999.25,-999.25
5480.4564,-999.25,-999.25
5480.6088,-999.25,-999.25
5480.7612,-999.25,-999.25
5480.9136,-999.25,-999.25
5481.066,-999.25,-999.25
5481.2184,-999.25,-999.25
5481.3708,-999.25,-999.25
5481.5232,-999.25,-999.25
5481.6756,-999.25,-999.25
5481.828,-999.25,-999.25
5481.9804,-999.25,-999.25
5482.1328,-999.25,-999.25
5482.2852,-999.25,-999.25
5482.4376,-999.25,-999.25
5482.59,-999.25,-999.25
5482.7424,-999.25,-999.25
5482.8948,-999.25,-999.25
5483.0472,-999.25,-999.25
5483.1996,-999.25,-999.25
5483.352,-999.25,-999.25
5483.5044,-999.25,-999.25
5483.6568,-999.25,-999.25
5483.8092,-999.25,-999.25
5483.9616,-999.25,-999.25
5484.114,-999.25,-999.25
5484.2664,-999.25,-999.25
5484.4188,-999.25,-999.25
5484.5712,-999.25,-999.25
5484.7236,-999.25,-999.25
5484.876,-999.25,-999.25
5485.0284,-999.25,-999.25
5485.1808,-999.25,-999.25
5485.3332,-999.25,-999.25
5485.4856,-999.25,-999.25
5485.638,-999.25,-999.25
5485.7904,-999.25,-999.25
5485.9428,-999.25,-999.25
5486.0952,-999.25,-999.25
5486.2476,-999.25,-999.25
5486.4,-999.25,-999.25
5486.5524,-999.25,-999.25
5486.7048,-999.25,-999.25
5486.8572,-999.25,-999.25
5487.0096,-999.25,-999.25
5487.162,-999.25,-999.25
5487.3144,-999.25,-999.25
5487.4668,-999.25,-999.25
5487.6192,-999.25,-999.25
5487.7716,-999.25,-999.25
5487.924,-999.25,-999.25
5488.0764,-999.25,-999.25
5488.2288,-999.25,-999.25
5488.3812,-999.25,-999.25
5488.5336,-999.25,-999.25
5488.686,-999.25,-999.25
5488.8384,-999.25,-999.25
5488.9908,-999.25,-999.25
5489.1432,-999.25,-999.25
5489.2956,-999.25,-999.25
5489.448,-999.25,-999.25
5489.6004,-999.25,-999.25
5489.7528,-999.25,-999.25
5489.9052,-999.25,-999.25
5490.0576,-999.25,-999.25
5490.21,-999.25,-999.25
5490.3624,-999.25,-999.25
5490.5148,-999.25,-999.25
5490.6672,-999.25,-999.25
5490.8196,-999.25,-999.25
5490.972,-999.25,-999.25
5491.1244,-999.25,-999.25
5491.2768,-999.25,-999.25
5491.4292,-999.25,-999.25
5491.5816,-999.25,-999.25
5491.734,-999.25,-999.25
5491.8864,-999.25,-999.25
5492.0388,-999.25,-999.25
5492.1912,-999.25,-999.25
5492.3436,-999.25,-999.25
5492.496,-999.25,-999.25
5492.6484,-999.25,-999.25
5492.8008,-999.25,-999.25
5492.9532,-999.25,-999.25
5493.1056,-999.25,-999.25
5493.258,-999.25,-999.25
5493.4104,-999.25,-999.25
5493.5628,-999.25,-999.25
5493.7152,-999.25,-999.25
5493.8676,-999.25,-999.25
5494.02,-999.25,-999.25
5494.1724,-999.25,-999.25
5494.3248,-999.25,-999.25
5494.4772,-999.25,-999.25
5494.6296,-999.25,-999.25
5494.782,-999.25,-999.25
5494.9344,-999.25,-999.25
5495.0868,-999.25,-999.25
5495.2392,-999.25,-999.25
5495.3916,-999.25,-999.25
5495.544,-999.25,-999.25
5495.6964,-999.25,-999.25
5495.8488,-999.25,-999.25
5496.0012,-999.25,-999.25
5496.1536,-999.25,-999.25
5496.306,-999.25,-999.25
5496.4584,-999.25,-999.25
5496.6108,-999.25,-999.25
5496.7632,-999.25,-999.25
5496.9156,-999.25,-999.25
5497.068,-999.25,-999.25
5497.2204,-999.25,-999.25
5497.3728,-999.25,-999.25
5497.5252,-999.25,-999.25
5497.6776,-999.25,-999.25
5497.83,-999.25,-999.25
5497.9824,-999.25,-999.25
5498.1348,-999.25,-999.25
5498.2872,-999.25,-999.25
5498.4396,-999.25,-999.25
5498.592,-999.25,-999.25
5498.7444,-999.25,-999.25
5498.8968,-999.25,-999.25
5499.0492,-999.25,-999.25
5499.2016,-999.25,-999.25
5499.354,-999.25,-999.25
5499.5064,-999.25,-999.25
5499.6588,-999.25,-999.25
5499.8112,-999.25,-999.25
5499.9636,-999.25,-999.25
5500.116,-999.25,-999.25
5500.2684,-999.25,-999.25
5500.4208,-999.25,-999.25
5500.5732,-999.25,-999.25
5500.7256,-999.25,-999.25
5500.878,-999.25,-999.25
5501.0304,-999.25,-999.25
5501.1828,-999.25,-999.25
5501.3352,-999.25,-999.25
5501.4876,-999.25,-999.25
5501.64,-999.25,-999.25
5501.7924,-999.25,-999.25
5501.9448,-999.25,-999.25
5502.0972,-999.25,-999.25
5502.2496,-999.25,-999.25
5502.402,-999.25,-999.25
5502.5544,-999.25,-999.25
5502.7068,-999.25,-999.25
5502.8592,-999.25,-999.25
5503.0116,-999.25,-999.25
5503.164,-999.25,-999.25
5503.3164,-999.25,-999.25
5503.4688,-999.25,-999.25
5503.6212,-999.25,-999.25
5503.7736,-999.25,-999.25
5503.926,-999.25,-999.25
5504.0784,-999.25,-999.25
5504.2308,-999.25,-999.25
5504.3832,-999.25,-999.25
5504.5356,-999.25,-999.25
5504.688,-999.25,-999.25
5504.8404,-999.25,-999.25
5504.9928,-999.25,-999.25
5505.1452,-999.25,-999.25
5505.2976,-999.25,-999.25
5505.45,-999.25,-999.25
5505.6024,-999.25,-999.25
5505.7548,-999.25,-999.25
5505.9072,-999.25,-999.25
5506.0596,-999.25,-999.25
5506.212,-999.25,-999.25
5506.3644,-999.25,-999.25
5506.5168,-999.25,-999.25
5506.6692,-999.25,-999.25
5506.8216,-999.25,-999.25
5506.974,-999.25,-999.25
5507.1264,-999.25,-999.25
5507.2788,-999.25,-999.25
5507.4312,-999.25,-999.25
5507.5836,-999.25,-999.25
5507.736,-999.25,-999.25
5507.8884,-999.25,-999.25
5508.0408,-999.25,-999.25
5508.1932,-999.25,-999.25
5508.3456,-999.25,-999.25
5508.498,-999.25,-999.25
5508.6504,-999.25,-999.25
5508.8028,-999.25,-999.25
5508.9552,-999.25,-999.25
5509.1076,-999.25,-999.25
5509.26,-999.25,-999.25
5509.4124,-999.25,-999.25
5509.5648,-999.25,-999.25
5509.7172,-999.25,-999.25
5509.8696,-999.25,-999.25
5510.022,-999.25,-999.25
5510.1744,-999.25,-999.25
5510.3268,-999.25,-999.25
5510.4792,-999.25,-999.25
5510.6316,-999.25,-999.25
5510.784,-999.25,-999.25
5510.9364,-999.25,-999.25
5511.0888,-999.25,-999.25
5511.2412,-999.25,-999.25
5511.3936,-999.25,-999.25
5511.546,-999.25,-999.25
5511.6984,-999.25,-999.25
5511.8508,-999.25,-999.25
5512.0032,-999.25,-999.25
5512.1556,-999.25,-999.25
5512.308,-999.25,-999.25
5512.4604,-999.25,-999.25
5512.6128,-999.25,-999.25
5512.7652,-999.25,-999.25
5512.9176,-999.25,-999.25
5513.07,-999.25,-999.25
5513.2224,-999.25,-999.25
5513.3748,-999.25,-999.25
5513.5272,-999.25,-999.25
5513.6796,-999.25,-999.25
5513.832,-999.25,-999.25
5513.9844,-999.25,-999.25
5514.1368,-999.25,-999.25
5514.2892,-999.25,-999.25
5514.4416,-999.25,-999.25
5514.594,-999.25,-999.25
5514.7464,-999.25,-999.25
5514.8988,-999.25,-999.25
5515.0512,-999.25,-999.25
5515.2036,-999.25,-999.25
5515.356,-999.25,-999.25
5515.5084,-999.25,-999.25
5515.6608,-999.25,-999.25
5515.8132,-999.25,-999.25
5515.9656,-999.25,-999.25
5516.118,-999.25,-999.25
5516.2704,-999.25,-999.25
5516.4228,-999.25,-999.25
5516.5752,-999.25,-999.25
5516.7276,-999.25,-999.25
5516.88,-999.25,-999.25
5517.0324,-999.25,-999.25
5517.1848,-999.25,-999.25
5517.3372,-999.25,-999.25
5517.4896,-999.25,-999.25
5517.642,-999.25,-999.25
5517.7944,-999.25,-999.25
5517.9468,-999.25,-999.25
5518.0992,-999.25,-999.25
5518.2516,-999.25,-999.25
5518.404,-999.25,-999.25
5518.5564,-999.25,-999.25
5518.7088,-999.25,-999.25
5518.8612,-999.25,-999.25
5519.0136,-999.25,-999.25
5519.166,-999.25,-999.25
5519.3184,-999.25,-999.25
5519.4708,-999.25,-999.25
5519.6232,-999.25,-999.25
5519.7756,-999.25,-999.25
5519.928,-999.25,-999.25
5520.0804,-999.25,-999.25
5520.2328,-999.25,-999.25
5520.3852,-999.25,-999.25
5520.5376,-999.25,-999.25
5520.69,-999.25,-999.25
5520.8424,-999.25,-999.25
5520.9948,-999.25,-999.25
5521.1472,-999.25,-999.25
5521.2996,-999.25,-999.25
5521.452,-999.25,-999.25
5521.6044,-999.25,-999.25
5521.7568,-999.25,-999.25
5521.9092,-999.25,-999.25
5522.0616,-999.25,-999.25
5522.214,-999.25,-999.25
5522.3664,-999.25,-999.25
5522.5188,-999.25,-999.25
5522.6712,-999.25,-999.25
5522.8236,-999.25,-999.25
5522.976,-999.25,-999.25
5523.1284,-999.25,-999.25
5523.2808,-999.25,-999.25
5523.4332,-999.25,-999.25
5523.5856,-999.25,-999.25
5523.738,-999.25,-999.25
5523.8904,-999.25,-999.25
5524.0428,-999.25,-999.25
5524.1952,-999.25,-999.25
5524.3476,-999.25,-999.25
5524.5,-999.25,-999.25
5524.6524,-999.25,-999.25
5524.8048,-999.25,-999.25
5524.9572,-999.25,-999.25
5525.1096,-999.25,-999.25
5525.262,-999.25,-999.25
5525.4144,-999.25,-999.25
5525.5668,-999.25,-999.25
5525.7192,-999.25,-999.25
5525.8716,-999.25,-999.25
5526.024,-999.25,-999.25
5526.1764,-999.25,-999.25
5526.3288,-999.25,-999.25
5526.4812,-999.25,-999.25
5526.6336,-999.25,-999.25
5526.786,-999.25,-999.25
5526.9384,-999.25,-999.25
5527.0908,-999.25,-999.25
5527.2432,-999.25,-999.25
5527.3956,-999.25,-999.25
5527.548,-999.25,-999.25
5527.7004,-999.25,-999.25
5527.8528,-999.25,-999.25
5528.0052,-999.25,-999.25
5528.1576,-999.25,-999.25
5528.31,-999.25,-999.25
5528.4624,-999.25,-999.25
5528.6148,-999.25,-999.25
5528.7672,-999.25,-999.25
5528.9196,-999.25,-999.25
5529.072,-999.25,-999.25
5529.2244,-999.25,-999.25
5529.3768,-999.25,-999.25
5529.5292,-999.25,-999.25
5529.6816,-999.25,-999.25
5529.834,-999.25,-999.25
5529.9864,-999.25,-999.25
5530.1388,-999.25,-999.25
5530.2912,-999.25,-999.25
5530.4436,-999.25,-999.25
5530.596,-999.25,-999.25
5530.7484,-999.25,-999.25
5530.9008,-999.25,-999.25
5531.0532,-999.25,-999.25
5531.2056,-999.25,-999.25
5531.358,-999.25,-999.25
5531.5104,-999.25,-999.25
5531.6628,-999.25,-999.25
5531.8152,-999.25,-999.25
5531.9676,-999.25,-999.25
5532.12,-999.25,-999.25
5532.2724,-999.25,-999.25
5532.4248,-999.25,-999.25
5532.5772,-999.25,-999.25
5532.7296,-999.25,-999.25
5532.882,-999.25,-999.25
5533.0344,-999.25,-999.25
5533.1868,-999.25,-999.25
5533.3392,-999.25,-999.25
5533.4916,-999.25,-999.25
5533.644,-999.25,-999.25
5533.7964,-999.25,-999.25
5533.9488,-999.25,-999.25
5534.1012,-999.25,-999.25
5534.2536,-999.25,-999.25
5534.406,-999.25,-999.25
5534.5584,-999.25,-999.25
5534.7108,-999.25,-999.25
5534.8632,-999.25,-999.25
5535.0156,-999.25,-999.25
5535.168,-999.25,-999.25
5535.3204,-999.25,-999.25
5535.4728,-999.25,-999.25
5535.6252,-999.25,-999.25
5535.7776,-999.25,-999.25
5535.93,-999.25,-999.25
5536.0824,-999.25,-999.25
5536.2348,-999.25,-999.25
5536.3872,-999.25,-999.25
5536.5396,-999.25,-999.25
5536.692,-999.25,-999.25
5536.8444,-999.25,-999.25
5536.9968,-999.25,-999.25
5537.1492,-999.25,-999.25
5537.3016,-999.25,-999.25
5537.454,-999.25,-999.25
5537.6064,-999.25,-999.25
5537.7588,-999.25,-999.25
5537.9112,-999.25,-999.25
5538.0636,-999.25,-999.25
5538.216,-999.25,-999.25
5538.3684,-999.25,-999.25
5538.5208,-999.25,-999.25
5538.6732,-999.25,-999.25
5538.8256,-999.25,-999.25
5538.978,-999.25,-999.25
5539.1304,-999.25,-999.25
5539.2828,-999.25,-999.25
5539.4352,-999.25,-999.25
5539.5876,-999.25,-999.25
5539.74,-999.25,-999.25
5539.8924,-999.25,-999.25
5540.0448,-999.25,-999.25
5540.1972,-999.25,-999.25
5540.3496,-999.25,-999.25
5540.502,-999.25,-999.25
5540.6544,-999.25,-999.25
5540.8068,-999.25,-999.25
5540.9592,-999.25,-999.25
5541.1116,-999.25,-999.25
5541.264,-999.25,-999.25
5541.4164,-999.25,-999.25
5541.5688,-999.25,-999.25
5541.7212,-999.25,-999.25
5541.8736,-999.25,-999.25
5542.026,-999.25,-999.25
5542.1784,-999.25,-999.25
5542.3308,-999.25,-999.25
5542.4832,-999.25,-999.25
5542.6356,-999.25,-999.25
5542.788,-999.25,-999.25
5542.9404,-999.25,-999.25
5543.0928,-999.25,-999.25
5543.2452,-999.25,-999.25
5543.3976,-999.25,-999.25
5543.55,-999.25,-999.25
5543.7024,-999.25,-999.25
5543.8548,-999.25,-999.25
5544.0072,-999.25,-999.25
5544.1596,-999.25,-999.25
5544.312,-999.25,-999.25
5544.4644,-999.25,-999.25
5544.6168,-999.25,-999.25
5544.7692,-999.25,-999.25
5544.9216,-999.25,-999.25
5545.074,-999.25,-999.25
5545.2264,-999.25,-999.25
5545.3788,-999.25,-999.25
5545.5312,-999.25,-999.25
5545.6836,-999.25,-999.25
5545.836,-999.25,-999.25
5545.9884,-999.25,-999.25
5546.1408,-999.25,-999.25
5546.2932,-999.25,-999.25
5546.4456,-999.25,-999.25
5546.598,-999.25,-999.25
5546.7504,-999.25,-999.25
5546.9028,-999.25,-999.25
5547.0552,-999.25,-999.25
5547.2076,-999.25,-999.25
5547.36,-999.25,-999.25
5547.5124,-999.25,-999.25
5547.6648,-999.25,-999.25
5547.8172,-999.25,-999.25
5547.9696,-999.25,-999.25
5548.122,-999.25,-999.25
5548.2744,-999.25,-999.25
5548.4268,-999.25,-999.25
5548.5792,-999.25,-999.25
5548.7316,-999.25,-999.25
5548.884,-999.25,-999.25
5549.0364,-999.25,-999.25
5549.1888,-999.25,-999.25
5549.3412,-999.25,-999.25
5549.4936,-999.25,-999.25
5549.646,-999.25,-999.25
5549.7984,-999.25,-999.25
5549.9508,-999.25,-999.25
5550.1032,-999.25,-999.25
5550.2556,-999.25,-999.25
5550.408,-999.25,-999.25
5550.5604,-999.25,-999.25
5550.7128,-999.25,-999.25
5550.8652,-999.25,-999.25
5551.0176,-999.25,-999.25
5551.17,-999.25,-999.25
5551.3224,-999.25,-999.25
5551.4748,-999.25,-999.25
5551.6272,-999.25,-999.25
5551.7796,-999.25,-999.25
5551.932,-999.25,-999.25
5552.0844,-999.25,-999.25
5552.2368,-999.25,-999.25
5552.3892,-999.25,-999.25
5552.5416,-999.25,-999.25
5552.694,-999.25,-999.25
5552.8464,-999.25,-999.25
5552.9988,-999.25,-999.25
5553.1512,-999.25,-999.25
5553.3036,-999.25,-999.25
5553.456,-999.25,-999.25
5553.6084,-999.25,-999.25
5553.7608,-999.25,-999.25
5553.9132,-999.25,-999.25
5554.0656,-999.25,-999.25
5554.218,-999.25,-999.25
5554.3704,-999.25,-999.25
5554.5228,-999.25,-999.25
5554.6752,-999.25,-999.25
5554.8276,-999.25,-999.25
5554.98,-999.25,-999.25
5555.1324,-999.25,-999.25
5555.2848,-999.25,-999.25
5555.4372,-999.25,-999.25
5555.5896,-999.25,-999.25
5555.742,-999.25,-999.25
5555.8944,-999.25,-999.25
5556.0468,-999.25,-999.25
5556.1992,-999.25,-999.25
5556.3516,-999.25,-999.25
5556.504,-999.25,-999.25
5556.6564,-999.25,-999.25
5556.8088,-999.25,-999.25
5556.9612,-999.25,-999.25
5557.1136,-999.25,-999.25
5557.266,-999.25,-999.25
5557.4184,-999.25,-999.25
5557.5708,-999.25,-999.25
5557.7232,-999.25,-999.25
5557.8756,-999.25,-999.25
5558.028,-999.25,-999.25
5558.1804,-999.25,-999.25
5558.3328,-999.25,-999.25
5558.4852,-999.25,-999.25
5558.6376,-999.25,-999.25
5558.79,-999.25,-999.25
5558.9424,-999.25,-999.25
5559.0948,-999.25,-999.25
5559.2472,-999.25,-999.25
5559.3996,-999.25,-999.25
5559.552,-999.25,-999.25
5559.7044,-999.25,-999.25
5559.8568,-999.25,-999.25
5560.0092,-999.25,-999.25
5560.1616,-999.25,-999.25
5560.314,-999.25,-999.25
5560.4664,-999.25,-999.25
5560.6188,-999.25,-999.25
5560.7712,-999.25,-999.25
5560.9236,-999.25,-999.25
5561.076,-999.25,-999.25
5561.2284,-999.25,-999.25
5561.3808,-999.25,-999.25
5561.5332,-999.25,-999.25
5561.6856,-999.25,-999.25
5561.838,-999.25,-999.25
5561.9904,-999.25,-999.25
5562.1428,-999.25,-999.25
5562.2952,-999.25,-999.25
5562.4476,-999.25,-999.25
5562.6,-999.25,-999.25
5562.7524,-999.25,-999.25
5562.9048,-999.25,-999.25
5563.0572,-999.25,-999.25
5563.2096,-999.25,-999.25
5563.362,-999.25,-999.25
5563.5144,-999.25,-999.25
5563.6668,-999.25,-999.25
5563.8192,-999.25,-999.25
5563.9716,-999.25,-999.25
5564.124,-999.25,-999.25
5564.2764,-999.25,-999.25
5564.4288,-999.25,-999.25
5564.5812,-999.25,-999.25
5564.7336,-999.25,-999.25
5564.886,-999.25,-999.25
5565.0384,-999.25,-999.25
5565.1908,-999.25,-999.25
5565.3432,-999.25,-999.25
5565.4956,-999.25,-999.25
5565.648,-999.25,-999.25
5565.8004,-999.25,-999.25
5565.9528,-999.25,-999.25
5566.1052,-999.25,-999.25
5566.2576,-999.25,-999.25
5566.41,-999.25,-999.25
5566.5624,-999.25,-999.25
5566.7148,-999.25,-999.25
5566.8672,-999.25,-999.25
5567.0196,-999.25,-999.25
5567.172,-999.25,-999.25
5567.3244,-999.25,-999.25
5567.4768,-999.25,-999.25
5567.6292,-999.25,-999.25
5567.7816,-999.25,-999.25
5567.934,-999.25,-999.25
5568.0864,-999.25,-999.25
5568.2388,-999.25,-999.25
5568.3912,-999.25,-999.25
5568.5436,-999.25,-999.25
5568.696,-999.25,-999.25
5568.8484,-999.25,-999.25
5569.0008,-999.25,-999.25
5569.1532,-999.25,-999.25
5569.3056,-999.25,-999.25
5569.458,-999.25,-999.25
5569.6104,-999.25,-999.25
5569.7628,-999.25,-999.25
5569.9152,-999.25,-999.25
5570.0676,-999.25,-999.25
5570.22,-999.25,-999.25
5570.3724,-999.25,-999.25
5570.5248,-999.25,-999.25
5570.6772,-999.25,-999.25
5570.8296,-999.25,-999.25
5570.982,-999.25,-999.25
5571.1344,-999.25,-999.25
5571.2868,-999.25,-999.25
5571.4392,-999.25,-999.25
5571.5916,-999.25,-999.25
5571.744,-999.25,-999.25
5571.8964,-999.25,-999.25
5572.0488,-999.25,-999.25
5572.2012,-999.25,-999.25
5572.3536,-999.25,-999.25
5572.506,-999.25,-999.25
5572.6584,-999.25,-999.25
5572.8108,-999.25,-999.25
5572.9632,-999.25,-999.25
5573.1156,-999.25,-999.25
5573.268,-999.25,-999.25
5573.4204,-999.25,-999.25
5573.5728,-999.25,-999.25
5573.7252,-999.25,-999.25
5573.8776,-999.25,-999.25
5574.03,-999.25,-999.25
5574.1824,-999.25,-999.25
5574.3348,-999.25,-999.25
5574.4872,-999.25,-999.25
5574.6396,-999.25,-999.25
5574.792,-999.25,-999.25
5574.9444,-999.25,-999.25
5575.0968,-999.25,-999.25
5575.2492,-999.25,-999.25
5575.4016,-999.25,-999.25
5575.554,-999.25,-999.25
5575.7064,-999.25,-999.25
5575.8588,-999.25,-999.25
5576.0112,-999.25,-999.25
5576.1636,-999.25,-999.25
5576.316,-999.25,-999.25
5576.4684,-999.25,-999.25
5576.6208,-999.25,-999.25
5576.7732,-999.25,-999.25
5576.9256,-999.25,-999.25
5577.078,-999.25,-999.25
5577.2304,-999.25,-999.25
5577.3828,-999.25,-999.25
5577.5352,-999.25,-999.25
5577.6876,-999.25,-999.25
5577.84,-999.25,-999.25
5577.9924,-999.25,-999.25
5578.1448,-999.25,-999.25
5578.2972,-999.25,-999.25
5578.4496,-999.25,-999.25
5578.602,-999.25,-999.25
5578.7544,-999.25,-999.25
5578.9068,-999.25,-999.25
5579.0592,-999.25,-999.25
5579.2116,-999.25,-999.25
5579.364,-999.25,-999.25
5579.5164,-999.25,-999.25
5579.6688,-999.25,-999.25
5579.8212,-999.25,-999.25
5579.9736,-999.25,-999.25
5580.126,-999.25,-999.25
5580.2784,-999.25,-999.25
5580.4308,-999.25,-999.25
5580.5832,-999.25,-999.25
5580.7356,-999.25,-999.25
5580.888,-999.25,-999.25
5581.0404,-999.25,-999.25
5581.1928,-999.25,-999.25
5581.3452,-999.25,-999.25
5581.4976,-999.25,-999.25
5581.65,-999.25,-999.25
5581.8024,-999.25,-999.25
5581.9548,-999.25,-999.25
5582.1072,-999.25,-999.25
5582.2596,-999.25,-999.25
5582.412,-999.25,-999.25
5582.5644,-999.25,-999.25
5582.7168,-999.25,-999.25
5582.8692,-999.25,-999.25
5583.0216,-999.25,-999.25
5583.174,-999.25,-999.25
5583.3264,-999.25,-999.25
5583.4788,-999.25,-999.25
5583.6312,-999.25,-999.25
5583.7836,-999.25,-999.25
5583.936,-999.25,-999.25
5584.0884,-999.25,-999.25
5584.2408,-999.25,-999.25
5584.3932,-999.25,-999.25
5584.5456,-999.25,-999.25
5584.698,-999.25,-999.25
5584.8504,-999.25,-999.25
5585.0028,-999.25,-999.25
5585.1552,-999.25,-999.25
5585.3076,-999.25,-999.25
5585.46,-999.25,-999.25
5585.6124,-999.25,-999.25
5585.7648,-999.25,-999.25
5585.9172,-999.25,-999.25
5586.0696,-999.25,-999.25
5586.222,-999.25,-999.25
5586.3744,-999.25,-999.25
5586.5268,-999.25,-999.25
5586.6792,-999.25,-999.25
5586.8316,-999.25,-999.25
5586.984,-999.25,-999.25
5587.1364,-999.25,-999.25
5587.2888,-999.25,-999.25
5587.4412,-999.25,-999.25
5587.5936,-999.25,-999.25
5587.746,-999.25,-999.25
5587.8984,-999.25,-999.25
5588.0508,-999.25,-999.25
5588.2032,-999.25,-999.25
5588.3556,-999.25,-999.25
5588.508,-999.25,-999.25
5588.6604,-999.25,-999.25
5588.8128,-999.25,-999.25
5588.9652,-999.25,-999.25
5589.1176,-999.25,-999.25
5589.27,-999.25,-999.25
5589.4224,-999.25,-999.25
5589.5748,-999.25,-999.25
5589.7272,-999.25,-999.25
5589.8796,-999.25,-999.25
5590.032,-999.25,-999.25
5590.1844,-999.25,-999.25
5590.3368,-999.25,-999.25
5590.4892,-999.25,-999.25
5590.6416,-999.25,-999.25
5590.794,-999.25,-999.25
5590.9464,-999.25,-999.25
5591.0988,-999.25,-999.25
5591.2512,-999.25,-999.25
5591.4036,-999.25,-999.25
5591.556,-999.25,-999.25
5591.7084,-999.25,-999.25
5591.8608,-999.25,-999.25
5592.0132,-999.25,-999.25
5592.1656,-999.25,-999.25
5592.318,-999.25,-999.25
5592.4704,-999.25,-999.25
5592.6228,-999.25,-999.25
5592.7752,-999.25,-999.25
5592.9276,-999.25,-999.25
5593.08,-999.25,-999.25
5593.2324,-999.25,-999.25
5593.3848,-999.25,-999.25
5593.5372,-999.25,-999.25
5593.6896,-999.25,-999.25
5593.842,-999.25,-999.25
5593.9944,-999.25,-999.25
5594.1468,-999.25,-999.25
5594.2992,-999.25,-999.25
5594.4516,-999.25,-999.25
5594.604,-999.25,-999.25
5594.7564,-999.25,-999.25
5594.9088,-999.25,-999.25
5595.0612,-999.25,-999.25
5595.2136,-999.25,-999.25
5595.366,-999.25,-999.25
5595.5184,-999.25,-999.25
5595.6708,-999.25,-999.25
5595.8232,-999.25,-999.25
5595.9756,-999.25,-999.25
5596.128,-999.25,-999.25
5596.2804,-999.25,-999.25
5596.4328,-999.25,-999.25
5596.5852,-999.25,-999.25
5596.7376,-999.25,-999.25
5596.89,-999.25,-999.25
5597.0424,-999.25,-999.25
5597.1948,-999.25,-999.25
5597.3472,-999.25,-999.25
5597.4996,-999.25,-999.25
5597.652,-999.25,-999.25
5597.8044,-999.25,-999.25
5597.9568,-999.25,-999.25
5598.1092,-999.25,-999.25
5598.2616,-999.25,-999.25
5598.414,-999.25,-999.25
5598.5664,-999.25,-999.25
5598.7188,-999.25,-999.25
5598.8712,-999.25,-999.25
5599.0236,-999.25,-999.25
5599.176,-999.25,-999.25
5599.3284,-999.25,-999.25
5599.4808,-999.25,-999.25
5599.6332,-999.25,-999.25
5599.7856,-999.25,-999.25
5599.938,-999.25,-999.25
5600.0904,-999.25,-999.25
5600.2428,-999.25,-999.25
5600.3952,-999.25,-999.25
5600.5476,-999.25,-999.25
5600.7,-999.25,-999.25
