DEPT,GR50m_Espaciam
2977.134,67.765869141
2977.2864,66.692276001
2977.4388,65.811920166
2977.5912,65.147758484
2977.7436,64.719848633
2977.896,64.538352966
2978.0484,64.599029541
2978.2008,64.890007019
2978.3532,65.390014648
2978.5056,66.064308167
2978.658,66.862564087
2978.8104,67.718544006
2978.9628,68.569465637
2979.1152,69.365486145
2979.2676,70.057159424
2979.42,70.598854065
2979.5724,70.957923889
2979.7248,71.113311768
2979.8772,71.059288025
2980.0296,70.809310913
2980.182,70.392311096
2980.3344,69.847312927
2980.4868,69.209571838
2980.6392,68.503128052
2980.7916,67.752799988
2980.944,66.986747742
2981.0964,66.230461121
2981.2488,65.507751465
2981.4012,64.836463928
2981.5536,64.218833923
2981.706,63.643463135
2981.8584,63.095252991
2982.0108,62.564029694
2982.1632,62.047786713
2982.3156,61.54724884
2982.468,61.062206268
2982.6204,60.589794159
2982.7728,60.119411469
2982.9252,59.636264801
2983.0776,59.13451004
2983.23,58.621955872
2983.3824,58.113193512
2983.5348,57.620639801
2983.6872,57.151573181
2983.8396,56.712596893
2983.992,56.310256958
2984.1444,55.951087952
2984.2968,55.651023865
2984.4492,55.436027527
2984.6016,55.327949524
2984.754,55.338722229
2984.9064,55.47580719
2985.0588,55.747123718
2985.2112,56.159004211
2985.3636,56.709121704
2985.516,57.389137268
2985.6684,58.190742493
2985.8208,59.097743988
2985.9732,60.084403992
2986.1256,61.128742218
2986.278,62.212562561
2986.4304,63.310768127
2986.5828,64.390815735
2986.7352,65.422203064
2986.8876,66.385391235
2987.04,67.270828247
2987.1924,68.071220398
2987.3448,68.781448364
2987.4972,69.399154663
2987.6496,69.918106079
2987.802,70.330726624
2987.9544,70.637489319
2988.1068,70.8490448
2988.2592,70.980102539
2988.4116,71.041221619
2988.564,71.036453247
2988.7164,70.969299316
2988.8688,70.843849182
2989.0212,70.661460876
2989.1736,70.424636841
2989.326,70.140769958
2989.4784,69.822311401
2989.6308,69.483329773
2989.7832,69.133956909
2989.9356,68.779579163
2990.088,68.423202515
2990.2404,68.066291809
2990.3928,67.714004517
2990.5452,67.377281189
2990.6976,67.063179016
2990.85,66.76713562
2991.0024,66.471786499
2991.1548,66.152503967
2991.3072,65.788047791
2991.4596,65.366981506
2991.612,64.886497498
2991.7644,64.346984863
2991.9168,63.748344421
2992.0692,63.093612671
2992.2216,62.393981934
2992.374,61.669464111
2992.5264,60.94827652
2992.6788,60.262702942
2992.8312,59.642166138
2992.9836,59.108501434
2993.136,58.675380707
2993.2884,58.350292206
2993.4408,58.132274628
2993.5932,58.010280609
2993.7456,57.972167969
2993.898,58.011932373
2994.0504,58.126056671
2994.2028,58.310142517
2994.3552,58.561248779
2994.5076,58.880268097
2994.66,59.271717072
2994.8124,59.744373322
2994.9648,60.313655853
2995.1172,60.99634552
2995.2696,61.795497894
2995.422,62.692684174
2995.5744,63.655788422
2995.7268,64.647636414
2995.8792,65.625610352
2996.0316,66.542152405
2996.184,67.348648071
2996.3364,67.996284485
2996.4888,68.438430786
2996.6412,68.640029907
2996.7936,68.589012146
2996.946,68.299499512
2997.0984,67.800941467
2997.2508,67.126609802
2997.4032,66.314941406
2997.5556,65.412765503
2997.708,64.474266052
2997.8604,63.557952881
2998.0128,62.717205048
2998.1652,61.989151001
2998.3176,61.39099884
2998.47,60.924377441
2998.6224,60.586345673
2998.7748,60.378406525
2998.9272,60.302345276
2999.0796,60.350521088
2999.232,60.502731323
2999.3844,60.730426788
2999.5368,61.005718231
2999.6892,61.310203552
2999.8416,61.636302948
2999.994,61.981723785
3000.1464,62.342449188
3000.2988,62.708087921
3000.4512,63.064086914
3000.6036,63.398597717
3000.756,63.704238892
3000.9084,63.976707458
3001.0608,64.215736389
3001.2132,64.423225403
3001.3656,64.597106934
3001.518,64.728134155
3001.6704,64.804115295
3001.8228,64.818267822
3001.9752,64.77469635
3002.1276,64.686477661
3002.28,64.571685791
3002.4324,64.450263977
3002.5848,64.337432861
3002.7372,64.239593506
3002.8896,64.161193848
3003.042,64.113418579
3003.1944,64.110870361
3003.3468,64.160148621
3003.4992,64.252616882
3003.6516,64.366867065
3003.804,64.476379395
3003.9564,64.554542542
3004.1088,64.578475952
3004.2612,64.532974243
3004.4136,64.408050537
3004.566,64.194152832
3004.7184,63.885707855
3004.8708,63.487434387
3005.0232,63.015098572
3005.1756,62.49206543
3005.328,61.943813324
3005.4804,61.393810272
3005.6328,60.862895966
3005.7852,60.369945526
3005.9376,59.934242249
3006.09,59.576210022
3006.2424,59.313194275
3006.3948,59.156936646
3006.5472,59.116283417
3006.6996,59.199356079
3006.852,59.414749146
3007.0044,59.772502899
3007.1568,60.281986237
3007.3092,60.947193146
3007.4616,61.760791779
3007.614,62.700912476
3007.7664,63.735569
3007.9188,64.828422546
3008.0712,65.93963623
3008.2236,67.025405884
3008.376,68.038070679
3008.5284,68.927307129
3008.6808,69.64630127
3008.8332,70.159126282
3008.9856,70.446464539
3009.138,70.508605957
3009.2904,70.359786987
3009.4428,70.018478394
3009.5952,69.503967285
3009.7476,68.836830139
3009.9,68.040618896
3010.0524,67.144348145
3010.2048,66.179275513
3010.3572,65.171791077
3010.5096,64.140365601
3010.662,63.096817017
3010.8144,62.05147171
3010.9668,61.020401001
3011.1192,60.027229309
3011.2716,59.099628448
3011.424,58.264957428
3011.5764,57.544200897
3011.7288,56.947799683
3011.8812,56.477989197
3012.0336,56.13205719
3012.186,55.90203476
3012.3384,55.773193359
3012.4908,55.72164917
3012.6432,55.713981628
3012.7956,55.713222504
3012.948,55.686710358
3013.1004,55.611930847
3013.2528,55.480464935
3013.4052,55.295413971
3013.5576,55.063922882
3013.71,54.795402527
3013.8624,54.504878998
3014.0148,54.214038849
3014.1672,53.949481964
3014.3196,53.738178253
3014.472,53.60005188
3014.6244,53.54101944
3014.7768,53.551200867
3014.9292,53.613693237
3015.0816,53.71660614
3015.234,53.852638245
3015.3864,54.010848999
3015.5388,54.175270081
3015.6912,54.329647064
3015.8436,54.460720062
3015.996,54.559970856
3016.1484,54.627841949
3016.3008,54.675926208
3016.4532,54.719745636
3016.6056,54.770374298
3016.758,54.835208893
3016.9104,54.923095703
3017.0628,55.045669556
3017.2152,55.212032318
3017.3676,55.424137115
3017.52,55.680274963
3017.6724,55.978061676
3017.8248,56.313426971
3017.9772,56.680168152
3018.1296,57.067153931
3018.282,57.457977295
3018.4344,57.83631897
3018.5868,58.18957901
3018.7392,58.512588501
3018.8916,58.807308197
3019.044,59.072383881
3019.1964,59.297775269
3019.3488,59.468482971
3019.5012,59.570861816
3019.6536,59.603553772
3019.806,59.578998566
3019.9584,59.508892059
3020.1108,59.394020081
3020.2632,59.225158691
3020.4156,58.992988586
3020.568,58.703166962
3020.7204,58.379199982
3020.8728,58.051750183
3021.0252,57.746887207
3021.1776,57.476982117
3021.33,57.242988586
3021.4824,57.048931122
3021.6348,56.908359528
3021.7872,56.83864212
3021.9396,56.851707458
3022.092,56.943786621
3022.2444,57.094081879
3022.3968,57.276630402
3022.5492,57.473415375
3022.7016,57.678215027
3022.854,57.888759613
3023.0064,58.096755981
3023.1588,58.289546967
3023.3112,58.456695557
3023.4636,58.591789246
3023.616,58.694927216
3023.7684,58.774494171
3023.9208,58.842643738
3024.0732,58.906822205
3024.2256,58.965480804
3024.378,59.015041351
3024.5304,59.057994843
3024.6828,59.098331451
3024.8352,59.135765076
3024.9876,59.168380737
3025.14,59.195213318
3025.2924,59.213928223
3025.4448,59.217300415
3025.5972,59.195392609
3025.7496,59.143234253
3025.902,59.060176849
3026.0544,58.943759918
3026.2068,58.792633057
3026.3592,58.609889984
3026.5116,58.398979187
3026.664,58.160667419
3026.8164,57.896549225
3026.9688,57.616046906
3027.1212,57.337253571
3027.2736,57.076366425
3027.426,56.843265533
3027.5784,56.64806366
3027.7308,56.501930237
3027.8832,56.415161133
3028.0356,56.399311066
3028.188,56.468093872
3028.3404,56.632331848
3028.4928,56.89099884
3028.6452,57.230278015
3028.7976,57.636924744
3028.95,58.102645874
3029.1024,58.613113403
3029.2548,59.146759033
3029.4072,59.681606293
3029.5596,60.196750641
3029.712,60.670627594
3029.8644,61.083221436
3030.0168,61.425235748
3030.1692,61.700920105
3030.3216,61.91526413
3030.474,62.070266724
3030.6264,62.176589966
3030.7788,62.253852844
3030.9312,62.320575714
3031.0836,62.389064789
3031.236,62.46736145
3031.3884,62.562114716
3031.5408,62.673439026
3031.6932,62.792320251
3031.8456,62.911312103
3031.998,63.029644012
3032.1504,63.144306183
3032.3028,63.244277954
3032.4552,63.315700531
3032.6076,63.349720001
3032.76,63.343856812
3032.9124,63.300537109
3033.0648,63.229831696
3033.2172,63.146537781
3033.3696,63.058753967
3033.522,62.963581085
3033.6744,62.855327606
3033.8268,62.737865448
3033.9792,62.625793457
3034.1316,62.53440094
3034.284,62.472606659
3034.4364,62.441207886
3034.5888,62.432525635
3034.7412,62.436332703
3034.8936,62.448238373
3035.046,62.470439911
3035.1984,62.506092072
3035.3508,62.549297333
3035.5032,62.581314087
3035.6556,62.580848694
3035.808,62.537513733
3035.9604,62.451766968
3036.1128,62.327266693
3036.2652,62.167625427
3036.4176,61.976978302
3036.57,61.762359619
3036.7224,61.534385681
3036.8748,61.309650421
3037.0272,61.113311768
3037.1796,60.971717834
3037.332,60.898014069
3037.4844,60.894306183
3037.6368,60.965911865
3037.7892,61.124404907
3037.9416,61.378372192
3038.094,61.723590851
3038.2464,62.142356873
3038.3988,62.608100891
3038.5512,63.088119507
3038.7036,63.547897339
3038.856,63.960971832
3039.0084,64.309928894
3039.1608,64.57182312
3039.3132,64.709144592
3039.4656,64.683990479
3039.618,64.4793396
3039.7704,64.101951599
3039.9228,63.57208252
3040.0752,62.915378571
3040.2276,62.161304474
3040.38,61.339847565
3040.5324,60.475585938
3040.6848,59.596698761
3040.8372,58.747409821
3040.9896,57.975582123
3041.142,57.311882019
3041.2944,56.766288757
3041.4468,56.33587265
3041.5992,56.013759613
3041.7516,55.791648865
3041.904,55.658256531
3042.0564,55.603134155
3042.2088,55.612766266
3042.3612,55.661254883
3042.5136,55.717247009
3042.666,55.756969452
3042.8184,55.76889801
3042.9708,55.752567291
3043.1232,55.712547302
3043.2756,55.65165329
3043.428,55.570823669
3043.5804,55.470794678
3043.7328,55.354194641
3043.8852,55.230075836
3044.0376,55.111476898
3044.19,55.008682251
3044.3424,54.92615509
3044.4948,54.861148834
3044.6472,54.805801392
3044.7996,54.754051208
3044.952,54.704185486
3045.1044,54.655937195
3045.2568,54.610630035
3045.4092,54.571746826
3045.5616,54.544010162
3045.714,54.530021667
3045.8664,54.528343201
3046.0188,54.538894653
3046.1712,54.564170837
3046.3236,54.602806091
3046.476,54.648681641
3046.6284,54.696113586
3046.7808,54.740844727
3046.9332,54.777137756
3047.0856,54.794979095
3047.238,54.786029816
3047.3904,54.751922607
3047.5428,54.696697235
3047.6952,54.621437073
3047.8476,54.530239105
3048,54.430900574
3048.1524,54.332138062
3048.3048,54.240455627
3048.4572,54.154876709
3048.6096,54.074733734
3048.762,54.00504303
3048.9144,53.945217133
3049.0668,53.892593384
3049.2192,53.85161972
3049.3716,53.830532074
3049.524,53.836566925
3049.6764,53.87046814
3049.8288,53.927528381
3049.9812,54.009689331
3050.1336,54.121997833
3050.286,54.261707306
3050.4384,54.425540924
3050.5908,54.610786438
3050.7432,54.809608459
3050.8956,55.00989151
3051.048,55.196624756
3051.2004,55.357219696
3051.3528,55.484214783
3051.5052,55.572212219
3051.6576,55.620044708
3051.81,55.63433075
3051.9624,55.622570038
3052.1148,55.586601257
3052.2672,55.522254944
3052.4196,55.425907135
3052.572,55.302875519
3052.7244,55.164779663
3052.8768,55.024665833
3053.0292,54.891517639
3053.1816,54.764110565
3053.334,54.633831024
3053.4864,54.494380951
3053.6388,54.349914551
3053.7912,54.214706421
3053.9436,54.101081848
3054.096,54.010181427
3054.2484,53.938514709
3054.4008,53.883968353
3054.5532,53.848403931
3054.7056,53.840229034
3054.858,53.871006012
3055.0104,53.951126099
3055.1628,54.086708069
3055.3152,54.279941559
3055.4676,54.535476685
3055.62,54.86328125
3055.7724,55.270599365
3055.9248,55.756889343
3056.0772,56.314147949
3056.2296,56.93056488
3056.382,57.594638824
3056.5344,58.29417038
3056.6868,59.015663147
3056.8392,59.746120453
3056.9916,60.474063873
3057.144,61.189891815
3057.2964,61.888248444
3057.4488,62.568855286
3057.6012,63.237186432
3057.7536,63.900863647
3057.906,64.561691284
3058.0584,65.214126587
3058.2108,65.848175049
3058.3632,66.449905396
3058.5156,66.998847961
3058.668,67.469146729
3058.8204,67.835281372
3058.9728,68.07598114
3059.1252,68.17149353
3059.2776,68.103599548
3059.43,67.863426208
3059.5824,67.454444885
3059.7348,66.888900757
3059.8872,66.187232971
3060.0396,65.381278992
3060.192,64.509552002
3060.3444,63.606437683
3060.4968,62.698631287
3060.6492,61.809650421
3060.8016,60.960674286
3060.954,60.166793823
3061.1064,59.437870026
3061.2588,58.781574249
3061.4112,58.200267792
3061.5636,57.685585022
3061.716,57.224914551
3061.8684,56.813045502
3062.0208,56.452049255
3062.1732,56.143257141
3062.3256,55.886795044
3062.478,55.687057495
3062.6304,55.550395966
3062.7828,55.479728699
3062.9352,55.478740692
3063.0876,55.557098389
3063.24,55.723617554
3063.3924,55.976005554
3063.5448,56.302467346
3063.6972,56.69128418
3063.8496,57.132255554
3064.002,57.610149384
3064.1544,58.10534668
3064.3068,58.598804474
3064.4592,59.068889618
3064.6116,59.488109589
3064.764,59.831417084
3064.9164,60.086612701
3065.0688,60.252544403
3065.2212,60.331672668
3065.3736,60.32938385
3065.526,60.254501343
3065.6784,60.119247437
3065.8308,59.942218781
3065.9832,59.750663757
3066.1356,59.57856369
3066.288,59.455513
3066.4404,59.39522171
3066.5928,59.399932861
3066.7452,59.469024658
3066.8976,59.599266052
3067.05,59.785877228
3067.2024,60.020233154
3067.3548,60.281684875
3067.5072,60.536922455
3067.6596,60.747371674
3067.812,60.882350922
3067.9644,60.92962265
3068.1168,60.888908386
3068.2692,60.761051178
3068.4216,60.547466278
3068.574,60.25403595
3068.7264,59.894824982
3068.8788,59.493354797
3069.0312,59.079727173
3069.1836,58.686553955
3069.336,58.341705322
3069.4884,58.061992645
3069.6408,57.856369019
3069.7932,57.732086182
3069.9456,57.694286346
3070.098,57.740474701
3070.2504,57.859195709
3070.4028,58.036617279
3070.5552,58.261249542
3070.7076,58.523574829
3070.86,58.815776825
3071.0124,59.132270813
3071.1648,59.469581604
3071.3172,59.824256897
3071.4696,60.192272186
3071.622,60.574043274
3071.7744,60.976070404
3071.9268,61.405384064
3072.0792,61.866355896
3072.2316,62.360733032
3072.384,62.887176514
3072.5364,63.440956116
3072.6888,64.01361084
3072.8412,64.596466064
3072.9936,65.185852051
3073.146,65.780143738
3073.2984,66.373672485
3073.4508,66.957511902
3073.6032,67.522422791
3073.7556,68.058746338
3073.908,68.556182861
3074.0604,69.00541687
3074.2128,69.400848389
3074.3652,69.739906311
3074.5176,70.017654419
3074.67,70.225715637
3074.8224,70.358978271
3074.9748,70.418045044
3075.1272,70.404335022
3075.2796,70.319526672
3075.432,70.171417236
3075.5844,69.976699829
3075.7368,69.75617981
3075.8892,69.528549194
3076.0416,69.309410095
3076.194,69.111526489
3076.3464,68.942993164
3076.4988,68.808998108
3076.6512,68.717903137
3076.8036,68.681510925
3076.956,68.705482483
3077.1084,68.781158447
3077.2608,68.888969421
3077.4132,69.006988525
3077.5656,69.115646362
3077.718,69.200897217
3077.8704,69.254432678
3078.0228,69.266952515
3078.1752,69.221565247
3078.3276,69.094825745
3078.48,68.86542511
3078.6324,68.523979187
3078.7848,68.073791504
3078.9372,67.525985718
3079.0896,66.89805603
3079.242,66.211196899
3079.3944,65.486946106
3079.5468,64.750411987
3079.6992,64.033470154
3079.8516,63.372344971
3080.004,62.804481506
3080.1564,62.36548233
3080.3088,62.087112427
3080.4612,61.995582581
3080.6136,62.105800629
3080.766,62.418533325
3080.9184,62.922706604
3081.0708,63.596172333
3081.2232,64.410713196
3081.3756,65.338829041
3081.528,66.349899292
3081.6804,67.403266907
3081.8328,68.448074341
3081.9852,69.42880249
3082.1376,70.295837402
3082.29,71.01474762
3082.4424,71.569419861
3082.5948,71.960128784
3082.7472,72.193809509
3082.8996,72.27722168
3083.052,72.223503113
3083.2044,72.058372498
3083.3568,71.818199158
3083.5092,71.545928955
3083.6616,71.283599854
3083.814,71.062446594
3083.9664,70.89805603
3084.1188,70.793991089
3084.2712,70.749664307
3084.4236,70.761245728
3084.576,70.815910339
3084.7284,70.893913269
3084.8808,70.975784302
3085.0332,71.043777466
3085.1856,71.082862854
3085.338,71.085227966
3085.4904,71.052314758
3085.6428,70.991600037
3085.7952,70.912063599
3085.9476,70.824935913
3086.1,70.747367859
3086.2524,70.697662354
3086.4048,70.685974121
3086.5572,70.713806152
3086.7096,70.777427673
3086.862,70.86782074
3087.0144,70.971008301
3087.1668,71.069313049
3087.3192,71.142959595
3087.4716,71.172782898
3087.624,71.141471863
3087.7764,71.036354065
3087.9288,70.854660034
3088.0812,70.601737976
3088.2336,70.285446167
3088.386,69.916252136
3088.5384,69.508354187
3088.6908,69.078620911
3088.8432,68.645988464
3088.9956,68.228507996
3089.148,67.839164734
3089.3004,67.485290527
3089.4528,67.170471191
3089.6052,66.89730072
3089.7576,66.669136047
3089.91,66.487373352
3090.0624,66.348869324
3090.2148,66.248077393
3090.3672,66.179382324
3090.5196,66.138786316
3090.672,66.127754211
3090.8244,66.152450562
3090.9768,66.216636658
3091.1292,66.319358826
3091.2816,66.459213257
3091.434,66.637672424
3091.5864,66.858558655
3091.7388,67.125572205
3091.8912,67.440429688
3092.0436,67.800430298
3092.196,68.192260742
3092.3484,68.591697693
3092.5008,68.97328949
3092.6532,69.316581726
3092.8056,69.604347229
3092.958,69.821647644
3093.1104,69.95778656
3093.2628,70.007118225
3093.4152,69.967163086
3093.5676,69.840789795
3093.72,69.644683838
3093.8724,69.410598755
3094.0248,69.17401886
3094.1772,68.962562561
3094.3296,68.792198181
3094.482,68.668708801
3094.6344,68.589675903
3094.7868,68.547149658
3094.9392,68.530944824
3095.0916,68.526168823
3095.244,68.504631042
3095.3964,68.424446106
3095.5488,68.243354797
3095.7012,67.933113098
3095.8536,67.483818054
3096.006,66.899757385
3096.1584,66.194267273
3096.3108,65.385574341
3096.4632,64.493690491
3096.6156,63.542751312
3096.768,62.568309784
3096.9204,61.617744446
3097.0728,60.739028931
3097.2252,59.968887329
3097.3776,59.330444336
3097.53,58.837146759
3097.6824,58.495288849
3097.8348,58.304477692
3097.9872,58.259216309
3098.1396,58.350456238
3098.292,58.56269455
3098.4444,58.872249603
3098.5968,59.252792358
3098.7492,59.68157196
3098.9016,60.139507294
3099.054,60.607772827
3099.2064,61.067939758
3099.3588,61.507522583
3099.5112,61.923618317
3099.6636,62.319835663
3099.816,62.704841614
3099.9684,63.092880249
3100.1208,63.500038147
3100.2732,63.940284729
3100.4256,64.424964905
3100.578,64.96484375
3100.7304,65.570877075
3100.8828,66.249389648
3101.0352,66.995376587
3101.1876,67.791572571
3101.34,68.610656738
3101.4924,69.41884613
3101.6448,70.181335449
3101.7972,70.864959717
3101.9496,71.440414429
3102.102,71.884757996
3102.2544,72.180229187
3102.4068,72.313812256
3102.5592,72.282318115
3102.7116,72.096885681
3102.864,71.780715942
3103.0164,71.363342285
3103.1688,70.875419617
3103.3212,70.347236633
3103.4736,69.806739807
3103.626,69.276344299
3103.7784,68.775344849
3103.9308,68.322341919
3104.0832,67.929763794
3104.2356,67.599479675
3104.388,67.32674408
3104.5404,67.104232788
3104.6928,66.925178528
3104.8452,66.78603363
3104.9976,66.6873703
3105.15,66.634178162
3105.3024,66.630882263
3105.4548,66.677787781
3105.6072,66.776054382
3105.7596,66.930618286
3105.912,67.146217346
3106.0644,67.424766541
3106.2168,67.762321472
3106.3692,68.148002625
3106.5216,68.5675354
3106.674,69.003723145
3106.8264,69.438697815
3106.9788,69.858818054
3107.1312,70.253738403
3107.2836,70.614730835
3107.436,70.935920715
3107.5884,71.215507507
3107.7408,71.459503174
3107.8932,71.679618835
3108.0456,71.884788513
3108.198,72.080665588
3108.3504,72.270248413
3108.5028,72.44997406
3108.6552,72.609359741
3108.8076,72.731201172
3108.96,72.793083191
3109.1124,72.772033691
3109.2648,72.643348694
3109.4172,72.380989075
3109.5696,71.964195251
3109.722,71.383346558
3109.8744,70.643470764
3110.0268,69.765396118
3110.1792,68.785018921
3110.3316,67.752403259
3110.484,66.723442078
3110.6364,65.747711182
3110.7888,64.866905212
3110.9412,64.118743896
3111.0936,63.535720825
3111.246,63.134811401
3111.3984,62.910923004
3111.5508,62.838371277
3111.7032,62.869861603
3111.8556,62.943019867
3112.008,62.999912262
3112.1604,63.00094223
3112.3128,62.922161102
3112.4652,62.74729538
3112.6176,62.464385986
3112.77,62.069972992
3112.9224,61.572525024
3113.0748,60.995182037
3113.2272,60.382259369
3113.3796,59.790309906
3113.532,59.264911652
3113.6844,58.831020355
3113.8368,58.500762939
3113.9892,58.279712677
3114.1416,58.168418884
3114.294,58.166912079
3114.4464,58.275733948
3114.5988,58.48620224
3114.7512,58.769641876
3114.9036,59.08322525
3115.056,59.388477325
3115.2084,59.657855988
3115.3608,59.869838715
3115.5132,60.010860443
3115.6656,60.080474854
3115.818,60.08531189
3115.9704,60.033294678
3116.1228,59.940166473
3116.2752,59.836090088
3116.4276,59.761009216
3116.58,59.752658844
3116.7324,59.842910767
3116.8848,60.058338165
3117.0372,60.414398193
3117.1896,60.909042358
3117.342,61.525455475
3117.4944,62.239810944
3117.6468,63.023139954
3117.7992,63.841590881
3117.9516,64.661735535
3118.104,65.456161499
3118.2564,66.20010376
3118.4088,66.868003845
3118.5612,67.437492371
3118.7136,67.898406982
3118.866,68.254249573
3119.0184,68.514503479
3119.1708,68.694885254
3119.3232,68.816131592
3119.4756,68.894523621
3119.628,68.939147949
3119.7804,68.960968018
3119.9328,68.982154846
3120.0852,69.032493591
3120.2376,69.132698059
3120.39,69.291992188
3120.5424,69.516319275
3120.6948,69.798851013
3120.8472,70.122901917
3120.9996,70.479606628
3121.152,70.866699219
3121.3044,71.274497986
3121.4568,71.680007935
3121.6092,72.057106018
3121.7616,72.391563416
3121.914,72.677368164
3122.0664,72.911651611
3122.2188,73.105903625
3122.3712,73.278968811
3122.5236,73.438026428
3122.676,73.584068298
3122.8284,73.727424622
3122.9808,73.888710022
3123.1332,74.087783813
3123.2856,74.335548401
3123.438,74.637397766
3123.5904,74.994270325
3123.7428,75.398384094
3123.8952,75.838760376
3124.0476,76.311325073
3124.2,76.816467285
3124.3524,77.351928711
3124.5048,77.908843994
3124.6572,78.469062805
3124.8096,79.007865906
3124.962,79.501579285
3125.1144,79.931915283
3125.2668,80.28339386
3125.4192,80.542060852
3125.5716,80.692230225
3125.724,80.714897156
3125.8764,80.590324402
3126.0288,80.304893494
3126.1812,79.861427307
3126.3336,79.283454895
3126.486,78.606956482
3126.6384,77.866996765
3126.7908,77.095222473
3126.9432,76.320709229
3127.0956,75.573989868
3127.248,74.890823364
3127.4004,74.307701111
3127.5528,73.853141785
3127.7052,73.540718079
3127.8576,73.364952087
3128.01,73.303688049
3128.1624,73.334762573
3128.3148,73.445175171
3128.4672,73.628585815
3128.6196,73.880828857
3128.772,74.193367004
3128.9244,74.552230835
3129.0768,74.946029663
3129.2292,75.371437073
3129.3816,75.832199097
3129.534,76.334579468
3129.6864,76.877449036
3129.8388,77.450767517
3129.9912,78.039802551
3130.1436,78.623786926
3130.296,79.178573608
3130.4484,79.683738708
3130.6008,80.124771118
3130.7532,80.48890686
3130.9056,80.760276794
3131.058,80.923286438
3131.2104,80.966049194
3131.3628,80.876411438
3131.5152,80.641830444
3131.6676,80.256843567
3131.82,79.728096008
3131.9724,79.070869446
3132.1248,78.299690247
3132.2772,77.428527832
3132.4296,76.480766296
3132.582,75.49042511
3132.7344,74.501655579
3132.8868,73.568153381
3133.0392,72.742332458
3133.1916,72.066627502
3133.344,71.567985535
3133.4964,71.256690979
3133.6488,71.133590698
3133.8012,71.191207886
3133.9536,71.411003113
3134.106,71.765235901
3134.2584,72.211959839
3134.4108,72.695831299
3134.5632,73.164848328
3134.7156,73.578353882
3134.868,73.910316467
3135.0204,74.147697449
3135.1728,74.28087616
3135.3252,74.305152893
3135.4776,74.224761963
3135.63,74.05216217
3135.7824,73.814453125
3135.9348,73.55078125
3136.0872,73.298042297
3136.2396,73.084121704
3136.392,72.923553467
3136.5444,72.821144104
3136.6968,72.78591156
3136.8492,72.830680847
3137.0016,72.958076477
3137.154,73.153076172
3137.3064,73.382614136
3137.4588,73.604866028
3137.6112,73.781028748
3137.7636,73.880485535
3137.916,73.884483337
3138.0684,73.782974243
3138.2208,73.565208435
3138.3732,73.219589233
3138.5256,72.746704102
3138.678,72.166061401
3138.8304,71.511489868
3138.9828,70.820808411
3139.1352,70.12752533
3139.2876,69.459281921
3139.44,68.838432312
3139.5924,68.285270691
3139.7448,67.819213867
3139.8972,67.454841614
3140.0496,67.196495056
3140.202,67.038108826
3140.3544,66.967857361
3140.5068,66.974197388
3140.6592,67.050323486
3140.8116,67.194549561
3140.964,67.407798767
3141.1164,67.689605713
3141.2688,68.037437439
3141.4212,68.447265625
3141.5736,68.913673401
3141.726,69.431617737
3141.8784,69.996582031
3142.0308,70.604347229
3142.1832,71.250213623
3142.3356,71.923973083
3142.488,72.607704163
3142.6404,73.28011322
3142.7928,73.921936035
3142.9452,74.523551941
3143.0976,75.087364197
3143.25,75.620788574
3143.4024,76.131484985
3143.5548,76.622108459
3143.7072,77.084587097
3143.8596,77.505905151
3144.012,77.879608154
3144.1644,78.209747314
3144.3168,78.505020142
3144.4692,78.766822815
3144.6216,78.985313416
3144.774,79.146316528
3144.9264,79.235137939
3145.0788,79.241271973
3145.2312,79.168922424
3145.3836,79.038215637
3145.536,78.870407104
3145.6884,78.674133301
3145.8408,78.449295044
3145.9932,78.200180054
3146.1456,77.937889099
3146.298,77.672576904
3146.4504,77.413619995
3146.6028,77.17363739
3146.7552,76.961616516
3146.9076,76.777320862
3147.06,76.620704651
3147.2124,76.500366211
3147.3648,76.42741394
3147.5172,76.407478333
3147.6696,76.445106506
3147.822,76.553253174
3147.9744,76.750183105
3148.1268,77.049278259
3148.2792,77.459182739
3148.4316,77.984672546
3148.584,78.618400574
3148.7364,79.340080261
3148.8888,80.126190186
3149.0412,80.95362854
3149.1936,81.794052124
3149.346,82.61050415
3149.4984,83.360740662
3149.6508,84.000801086
3149.8032,84.485458374
3149.9556,84.773590088
3150.108,84.84223938
3150.2604,84.692703247
3150.4128,84.342964172
3150.5652,83.822151184
3150.7176,83.169578552
3150.87,82.428581238
3151.0224,81.642662048
3151.1748,80.860122681
3151.3272,80.135536194
3151.4796,79.522369385
3151.632,79.059028625
3151.7844,78.758911133
3151.9368,78.614074707
3152.0892,78.602096558
3152.2416,78.690422058
3152.394,78.844818115
3152.5464,79.034347534
3152.6988,79.228149414
3152.8512,79.395195007
3153.0036,79.508918762
3153.156,79.554122925
3153.3084,79.531562805
3153.4608,79.453567505
3153.6132,79.337211609
3153.7656,79.202102661
3153.918,79.068534851
3154.0704,78.95615387
3154.2228,78.88256073
3154.3752,78.860923767
3154.5276,78.899291992
3154.68,78.999107361
3154.8324,79.155036926
3154.9848,79.360702515
3155.1372,79.613929749
3155.2896,79.914878845
3155.442,80.260154724
3155.5944,80.64024353
3155.7468,81.043296814
3155.8992,81.459403992
3156.0516,81.881950378
3156.204,82.30960083
3156.3564,82.745674133
3156.5088,83.191490173
3156.6612,83.641807556
3156.8136,84.089996338
3156.966,84.537742615
3157.1184,84.997444153
3157.2708,85.486343384
3157.4232,86.020751953
3157.5756,86.610122681
